33,2016121923155,113.860298,22.570801,0,0
34,2016121922653,114.002403,22.597700,28,0
34,2016121922713,114.000198,22.595301,35,0
34,2016121922733,113.997101,22.593500,35,0
34,2016121922753,113.995789,22.593000,0,0
35,2016121922958,114.071701,22.625700,0,0
35,2016121922958,114.071701,22.625700,0,0
35,2016121923050,114.071701,22.625700,0,0
35,2016121923050,114.071701,22.625700,0,0
35,2016121923140,114.071701,22.625700,0,0
35,2016121923140,114.071701,22.625700,0,0
36,2016121923814,113.893402,22.577900,0,0
37,2016121923011,114.023598,22.673300,0,0
37,2016121923011,114.023598,22.673300,0,0
37,2016121923100,114.023598,22.673300,0,0
37,2016121923100,114.023598,22.673300,0,0
37,2016121923150,114.024002,22.674500,8,0
38,2016121923642,114.045998,22.638901,0,0
39,2016121923015,114.334503,22.775000,0,0
39,2016121923015,114.334503,22.775000,0,0
39,2016121923105,114.332001,22.775200,19,256
39,2016121923105,114.332001,22.775200,19,256
39,2016121923155,114.328697,22.773500,27,0
39,2016121923155,114.328697,22.773500,27,0
40,2016121923456,113.887100,22.574800,0,256
40,2016121923829,113.989098,22.681700,0,0
41,2016121923000,113.877602,22.594101,0,0
41,2016121923000,113.877602,22.594101,0,0
41,2016121923050,113.877602,22.594101,0,0
41,2016121923050,113.877602,22.594101,0,0
41,2016121923140,113.877602,22.594101,0,0
41,2016121923140,113.877602,22.594101,0,0
42,2016121922941,113.897697,22.562901,0,256
43,2016121922950,113.877403,22.587700,0,0
43,2016121923010,113.877403,22.587700,0,0
43,2016121923030,113.877403,22.587700,0,0
43,2016121923110,113.877403,22.587700,0,0
44,2016121923003,113.978668,22.536167,43,88
44,2016121923018,113.980141,22.536217,35,83
44,2016121923033,113.981499,22.536133,12,94
44,2016121923048,113.981529,22.536133,0,62
44,2016121923103,113.982117,22.536066,30,92
44,2016121923118,113.983437,22.536034,35,91
44,2016121923133,113.985001,22.536066,40,82
44,2016121923148,113.986549,22.535999,43,91
44,2016121923203,113.988533,22.535801,43,99
45,2016121923027,113.885597,22.571501,0,0
45,2016121923027,113.885597,22.571501,0,0
45,2016121923117,113.885597,22.571501,0,0
45,2016121923117,113.885597,22.571501,0,0
45,2016121923208,113.885597,22.571501,0,0
45,2016121923208,113.885597,22.571501,0,0
46,2016121923450,114.140503,22.576599,0,0
47,2016121923010,114.071899,22.627199,0,0
47,2016121923025,114.071899,22.627199,0,0
47,2016121923040,114.071899,22.627199,0,0
47,2016121923055,114.071899,22.627199,0,0
47,2016121923110,114.071899,22.627199,0,0
47,2016121923125,114.071899,22.627199,0,0
47,2016121923140,114.071899,22.627199,0,0
47,2016121923641,114.071503,22.626900,0,0
47,2016121923155,114.071899,22.627199,0,0
47,2016121923210,114.071999,22.627199,0,0
48,2016121923011,114.032600,22.614700,0,0
48,2016121923011,114.032600,22.614700,0,0
48,2016121923101,114.030296,22.613300,23,0
48,2016121923101,114.030296,22.613300,23,0
48,2016121923151,114.026802,22.616400,20,256
48,2016121923151,114.026802,22.616400,20,256
49,2016121923032,114.146896,22.614500,0,0
49,2016121923047,114.146896,22.614500,0,0
50,2016121923027,114.075401,22.637899,24,256
50,2016121923047,114.075104,22.638000,0,0
50,2016121923107,114.075104,22.638000,0,0
50,2016121923127,114.075104,22.638000,0,0
50,2016121923147,114.075104,22.638000,0,0
50,2016121923829,113.976189,22.680000,0,0
50,2016121923207,114.074699,22.637400,33,0
51,2016121922959,113.936417,22.521784,19,278
51,2016121923006,113.936279,22.521799,3,259
51,2016121923021,113.936218,22.521832,0,279
51,2016121923036,113.936096,22.521700,0,279
51,2016121923051,113.936150,22.521667,0,279
51,2016121923106,113.936203,22.521700,0,279
51,2016121923121,113.935417,22.521915,37,276
51,2016121923136,113.934082,22.522066,32,272
51,2016121923151,113.933647,22.521547,30,184
51,2016121923206,113.933586,22.520700,19,181
52,2016121923000,114.014297,22.638700,0,0
52,2016121923000,114.014297,22.638700,0,0
52,2016121923050,114.014297,22.638700,0,0
